site_host,career.connecty.co.jp,dashboardcms-test.connecty.co.jp,docs.cmsod.jp,lottecityhotel.jp,msg.dlt-spl.co.jp,real.dic-estate.co.jp,site1.demo.cmsod.jp,site3.demo.cmsod.jp,sports.dunlop.co.jp,www.afit.jp,www.buonanotte.jp,www.cellseed.com,www.connecty.co.jp,www.daiken-ad.com,www.daiken.jp,www.dcm-hldgs.co.jp,www.dic-color.com,www.dic-decor.co.jp,www.dic-ep.co.jp,www.dic-estate.co.jp,www.dic-global.com,www.dic-graphics.co.jp,www.dic-kako.co.jp,www.dic-material.co.jp,www.dic-plas.co.jp,www.dic200.com,www.difaren.com,www.digisystem.com,www.dlt-spl.co.jp,www.doutor.co.jp,www.fuwapple.jp,www.global.jcb,www.ibanez.com,www.imabarigauze.jp,www.ishimakura.jp,www.jeol.co.jp,www.kuroda-electric.co.jp,www.lemonadestand-pa.jp,www.lotte-isf.or.jp,www.lotte.co.jp,www.luno-nishikawa.jp,www.mmtec.co.jp,www.moussepuff.jp,www.mpuni.co.jp,www.nemuri-soudan.jp,www.nishikawa1566.com,www.nishikawasangyo.co.jp,www.nissay-it.co.jp,www.nisshin.com,www.order-makura.jp,www.paris-miki.co.jp,www.pokkasapporo-fb.jp,www.recomm.co.jp,www.sangetsu.co.jp,www.separel.com,www.shimachu.co.jp,www.shop-salon.jp,www.tama.com,www.tamamarching.com,www.thermos.jp,www.tobishima.co.jp,www.tokyoinst.co.jp,www.ushio.co.jp,www.ushio.com.tw,www.ushiomedical.com,www.watairo.jp,www.with-lemon.jp,www.yamano-music.co.jp
www.doutor.co.jp,0.008979640142094684,0.008950919276920918,0.010660882831838513,0.002133177977670435,0.002359701304473902,0.0026527912653516307,0.009827800117486303,0.01167995295505304,0.0023411932972900356,0.0026168572633915236,0.002632136430260199,0.0026554438600117853,1.8135044052861104e-15,0.009641974871634344,1.0295509858065854e-15,0.0023373184316930052,6.176250733103644e-15,0.0026628152597596546,0.00264754707144405,0.0026372525407371214,7.269651834941667e-16,0.002687471116198973,0.002642463375182079,0.002651519347491622,0.002631131389928639,0.002588062625911386,0.0026541025080793444,0.005661999302569517,3.087011621419674e-16,1.0,0.002164431028125928,0.009462914351251503,7.013772594389893e-16,0.0019382799214693184,0.002682860658329919,0.003021659850373178,0.0026769553109456347,0.002634580740028304,0.015358793307203317,0.008301710370183167,0.00265815151351814,0.004817548785806674,0.0019356114171862043,0.0030146142285731037,0.00253180012103807,0.002623856505383426,0.002149481882564381,0.0025577628194488403,0.001631258322436959,0.0026380897236447575,0.0024580216257437176,1.8778034310995073e-15,0.0025928466798720616,0.0027550515717649124,0.002627368179322656,0.008271301446857384,0.010570203788459364,1.7060365942338343e-15,0.0025767362004266653,0.004461919255035776,0.00252806629004439,0.004814181804565898,0.0022778984046987333,0.015229821206054745,0.0026642362470719024,0.001936022077463057,0.002661330394482896,1.3395597040997039e-15
www.fuwapple.jp,0.002233671490371393,0.0021709692131094156,0.0020090714075826003,0.005103242664067762,0.002782054036330505,0.00326073235793068,0.0020201111490539083,0.0020715727331085485,0.006175563021843866,0.00332537238096615,0.0030928692371114336,0.0033267752790322376,1.8135044052861104e-15,0.00200959978505985,1.0295509858065854e-15,0.006360862064298585,6.176250733103644e-15,0.0032363309684995054,0.0031407464055046587,0.0035570239385863955,7.269651834941667e-16,0.0034475560683466184,0.00347384066657691,0.0035743809929664376,0.0038845907113409443,0.004711139553908268,0.003883090976653002,0.0023594708572453123,3.087011621419674e-16,0.002164431028125928,1.0,0.002199271923289399,7.013772594389893e-16,0.009248860591610838,0.0032540226857507197,0.002614273834459436,0.0038646202188830497,0.003550650197175633,0.002113686847875643,0.0023470160107492144,0.0030560262810859634,0.002461176430292685,0.009256456157317959,0.0024661307128652893,0.0037025059236505046,0.004482992085290181,0.009648770466138814,0.00468710911736173,0.003448584483295681,0.0031071084871393895,0.005447659902713387,1.8778034310995073e-15,0.003991353455944438,0.0022515312076466826,0.0038195597811143327,0.0023459799844569623,0.002269674271152475,1.7060365942338343e-15,0.0028076450247573803,0.0025061630853147787,0.005011787856066716,0.0025202867834959695,0.008499546745891194,0.0021414752333771014,0.0033229031723163416,0.009240885487462902,0.0037062815995792466,1.3395597040997039e-15
www.global.jcb,0.010614043012309117,0.010906758164907828,0.008784212655665037,0.002213084294904871,0.002392667099679665,0.0027083124119319985,0.009773138939300801,0.011251049056882312,0.0024633163676719607,0.002683180196442573,0.0026730879047994764,0.0026719013047520382,1.8135044052861104e-15,0.009209190768684126,1.0295509858065854e-15,0.002433797836806359,6.176250733103644e-15,0.002695623990219401,0.002680289153188613,0.0027240149825771415,7.269651834941667e-16,0.0026552561359011995,0.0027197989002966335,0.002716556689522544,0.0026995606838982264,0.002587602178915017,0.0027182871087963714,0.0082395325593048,3.087011621419674e-16,0.009462914351251503,0.002199271923289399,1.0,7.013772594389893e-16,0.0019759984869052363,0.0026868290818100045,0.0032283519889166495,0.0026452984635232015,0.0027230730050425635,0.010539897850434151,0.010213756344749705,0.002636434528595003,0.00493043881787772,0.001974280650272927,0.0033097294181613007,0.002575544920916941,0.0026269136807033195,0.0021892819181014876,0.002581931977294237,0.0017018961500509027,0.002652332789731915,0.002546728862548777,1.8778034310995073e-15,0.0026940737385847814,0.0030426873887098925,0.002717542220517025,0.009942918399859368,0.010285558188040542,1.7060365942338343e-15,0.002604016172376706,0.0055659301389878665,0.002546364624764645,0.00513567721224714,0.0023535028453282925,0.013489811332547013,0.00270649163539787,0.0019748862065334825,0.002663156089163272,1.3395597040997039e-15
www.ibanez.com,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,9.034984736317885e-16,7.013772594389893e-16,2.2003700810249617e-15,7.013772594389893e-16,7.912295751910219e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,1.9926464022919564e-14,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,5.513856753164948e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,1.0,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,1.119533597599836e-15,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,1.191025882629854e-15,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,7.013772594389893e-16,1.4722070811832671e-15
www.imabarigauze.jp,0.0020277205350827977,0.0019534983651523837,0.0018074362430658116,0.00527293168922669,0.002388961624776809,0.002611117761044768,0.0018207947383905793,0.0018695515590229257,0.0040876201066839925,0.00270194089195181,0.002527750485883714,0.0026676178591131,1.8135044052861104e-15,0.0018092668407438438,1.0295509858065854e-15,0.004560053535043682,6.176250733103644e-15,0.0025738850330583513,0.0025160046448428172,0.0027957581156303844,7.269651834941667e-16,0.002682212250473827,0.0027269586265346387,0.002769901943717425,0.002982543381192546,0.0034648523531293847,0.002946652540863119,0.0021507320224967244,3.087011621419674e-16,0.0019382799214693184,0.009248860591610838,0.0019759984869052363,7.013772594389893e-16,1.0,0.002599038060137404,0.0025029657999604917,0.0029270528119834834,0.0027867189773367954,0.0019086511699110357,0.0021130294581904944,0.0024719928949858984,0.0021814580079754053,0.04813774341867997,0.002498224013648397,0.0028532679479341427,0.003499531642055653,0.00544003584694441,0.003274523862708589,0.0034347781131118765,0.002519893677024088,0.003938172425145352,1.8778034310995073e-15,0.0031357237206450514,0.002213448300524492,0.002912114857674227,0.0021150651003491528,0.0020316752735270492,1.7060365942338343e-15,0.002317006028329979,0.0023340551853026424,0.003580284866112788,0.0023990844059475734,0.004702705132467567,0.0019303721890864595,0.0026402922845264764,0.11787845042814334,0.002891893991365819,1.3395597040997039e-15
www.ishimakura.jp,0.002671146149988815,0.002664985549686988,0.002662096160918632,0.0033474508579967558,0.005339387134742719,0.017210173662907037,0.0026851580629335048,0.002694456146780147,0.004527448379704722,0.011006495659227185,0.014039383383556632,0.011910742712952267,1.8135044052861104e-15,0.002676859142169469,1.0295509858065854e-15,0.004505147329736638,6.176250733103644e-15,0.017023942434145876,0.014754541072047149,0.014349734798451896,7.269651834941667e-16,0.011269821741439633,0.01540128458974509,0.012513868078612362,0.010648656841002834,0.006676531970782615,0.012005055837897157,0.0024891840654310006,3.087011621419674e-16,0.002682860658329919,0.0032540226857507197,0.0026868290818100045,7.013772594389893e-16,0.002599038060137404,1.0,0.0019913668804334653,0.010487631805856485,0.014052030349686917,0.0027074164885771894,0.0025772423518450388,0.013403556374065309,0.0023090676686876263,0.002588671140657591,0.0020371933996700853,0.006528512793041492,0.008373006399381353,0.0032138010981554283,0.006252089296221518,0.0019856000173374203,0.014896766347086404,0.005443519465039586,1.8778034310995073e-15,0.00950554733654768,0.0019305559971513843,0.011411434312667137,0.002607066560600043,0.002665602539230379,1.7060365942338343e-15,0.010477736872861982,0.0023359565495302973,0.005984678722825543,0.0023448548629090874,0.0038113912709605443,0.0027174516677955537,0.018772807536246036,0.002593878417875402,0.009816316592211527,1.3395597040997039e-15
www.jeol.co.jp,0.0032834549884537337,0.002968224227422501,0.0025707026035130805,0.0023314150366611345,0.0019222402031177155,0.001982270785787582,0.0026208912113131386,0.002766817057542595,0.002493579040982136,0.0020262392870913104,0.0019401467760354041,0.0019879967778451877,1.8135044052861104e-15,0.002579622687177003,1.0295509858065854e-15,0.002442573798274397,6.176250733103644e-15,0.00197429221618834,0.001940692140266893,0.002060885770671136,7.269651834941667e-16,0.002029167362946175,0.0020360168219944494,0.002056152547553842,0.0021572822083278367,0.0022614864762394407,0.002129645905093551,0.00420941169822905,3.087011621419674e-16,0.003021659850373178,0.002614273834459436,0.0032283519889166495,7.013772594389893e-16,0.0025029657999604917,0.0019913668804334653,1.0,0.0020943478457865787,0.0020773202470062892,0.0029380173710053226,0.003945859830021697,0.0019233548846583272,0.005241093041276206,0.0024948857369601497,0.004718035984523367,0.0021533939575389114,0.002184397795616457,0.0026260598620126635,0.002264710192324497,0.002373780390656231,0.0019635357550594618,0.0023965485402279328,1.8778034310995073e-15,0.002147509015940178,0.003935048860861645,0.0021227683034873795,0.004081598514709136,0.003656975742469178,1.7060365942338343e-15,0.0018362130396281384,0.005580552872770466,0.0022794222207158264,0.0047533027042778895,0.0025861962983560185,0.002991659321055721,0.001995820760144964,0.002499358017000251,0.002053310013274958,1.3395597040997039e-15
www.kuroda-electric.co.jp,0.00264312037688948,0.0026756963215453706,0.0026221014262511225,0.0035476889942621195,0.0044608043080780575,0.010504576522897359,0.0026233042704692498,0.002622752384395238,0.00493786319650259,0.0069449503597340465,0.007914178991577488,0.009367292545043216,1.8135044052861104e-15,0.0026156722406641547,1.0295509858065854e-15,0.00500679778061508,6.176250733103644e-15,0.0109622740569013,0.009632485194041382,0.009665594759846423,7.269651834941667e-16,0.009355284860617201,0.010405263700230446,0.01167109584175152,0.008917460279782886,0.007729268633733144,0.011705023247930244,0.0024773939532221905,3.087011621419674e-16,0.0026769553109456347,0.0038646202188830497,0.0026452984635232015,7.013772594389893e-16,0.0029270528119834834,0.010487631805856485,0.0020943478457865787,1.0,0.009042023971809416,0.0026395359720655736,0.0026050790438012987,0.009269291230596086,0.0024080902842936866,0.002941482731527509,0.002125948356846543,0.005961311801711915,0.009043143187675672,0.0036336641094123334,0.008288472797007907,0.0020986787265997674,0.008205619952307707,0.005824259869654332,1.8778034310995073e-15,0.008747856047489863,0.0019434883968563002,0.010168842270388318,0.0025969459236855935,0.002635048406397171,1.7060365942338343e-15,0.007577510616222625,0.0023647153989219192,0.0073730479021387445,0.0024363090498577887,0.004541873746708386,0.0026651753469491084,0.010465552436355576,0.002929747748670669,0.012446939313731576,1.3395597040997039e-15
www.lemonadestand-pa.jp,0.0026784087216527325,0.0026338751274624017,0.00259492014884432,0.003662239296971151,0.005069581623877768,0.013165981628231092,0.0026228428336315304,0.0026467101421412155,0.005484608148249344,0.011042398470103439,0.012073943779101664,0.009605525946168088,1.8135044052861104e-15,0.002607608593255884,1.0295509858065854e-15,0.005172421520984589,6.176250733103644e-15,0.011341437653170576,0.010342653163434789,0.015710963412514867,7.269651834941667e-16,0.00930486574624167,0.01479546295022467,0.013031627709685432,0.014189103765173433,0.007153341254383003,0.01866585512572554,0.0025644491119127407,3.087011621419674e-16,0.002634580740028304,0.003550650197175633,0.0027230730050425635,7.013772594389893e-16,0.0027867189773367954,0.014052030349686917,0.0020773202470062892,0.009042023971809416,1.0,0.0026603104006849413,0.0026220562388366894,0.010748292280486075,0.0023717182995950407,0.0027761350097800096,0.0021067748901562283,0.007712801419165193,0.008512270796975476,0.0035378938471867143,0.007240634393804649,0.002137784324493184,0.013544892669080237,0.0069503536946131095,1.8778034310995073e-15,0.01383486880881633,0.0020259392609888196,0.013958695540147815,0.0026441485039490416,0.00266095248209878,1.7060365942338343e-15,0.0076943726511471385,0.002455064334903369,0.006886664238849861,0.0023990082819220094,0.004357142689685827,0.002689526775401099,0.013476146150198726,0.0027814604277819196,0.009545688521064697,1.3395597040997039e-15
www.lotte-isf.or.jp,0.009692146584496446,0.008527865768134323,0.010893664406469652,0.002164456433168852,0.0024580960673382447,0.0026812066980710304,0.011304728244814974,0.016204189130703435,0.002325669648165815,0.002681042436541426,0.0026497734465756166,0.0026715666634345657,1.8135044052861104e-15,0.010484136264957374,1.0295509858065854e-15,0.00232872687039146,6.176250733103644e-15,0.002675129876180207,0.00265949902237732,0.0026631939671833953,7.269651834941667e-16,0.0026493165349764573,0.0026579538001871425,0.0026562797158134477,0.002662701679060466,0.002548245440700549,0.0026444822085353622,0.005983600814393938,3.087011621419674e-16,0.015358793307203317,0.002113686847875643,0.010539897850434151,7.013772594389893e-16,0.0019086511699110357,0.0027074164885771894,0.0029380173710053226,0.0026395359720655736,0.0026603104006849413,1.0,0.008138220370516858,0.0026612453501455692,0.004238358177742711,0.0019041425191218375,0.0030505586229850855,0.0025140907703695074,0.002636517214300417,0.002100250565462599,0.002490832359121653,0.0016305500802555677,0.002667665445482128,0.0024655595588899785,1.8778034310995073e-15,0.0026129313279002883,0.002804631420372506,0.0026299359801914488,0.008653511234699192,0.011373296525268422,1.7060365942338343e-15,0.002592698141176975,0.004514869126836992,0.002479775249379758,0.00477224555487394,0.002229961358131554,0.017568645271933223,0.0026741130986137297,0.0019058360160251642,0.0026490741881337976,1.3395597040997039e-15
www.lotte.co.jp,0.008225468044134229,0.00716646536205471,0.006106132792217993,0.002308161215651967,0.002403136342606829,0.002582605251161407,0.006279941040674272,0.0072592511545103355,0.002534162585295195,0.002613092319395934,0.0025407881968857677,0.002575990385808149,1.8135044052861104e-15,0.006039440607960515,1.0295509858065854e-15,0.0025024314905130315,6.176250733103644e-15,0.0025778947836634053,0.002550205255764725,0.0026416220191493255,7.269651834941667e-16,0.0026105467792824914,0.0026215864282946024,0.0026348191270334524,0.002654524392436072,0.002665118403508829,0.002664397435988878,0.010111959769295539,3.087011621419674e-16,0.008301710370183167,0.0023470160107492144,0.010213756344749705,7.013772594389893e-16,0.0021130294581904944,0.0025772423518450388,0.003945859830021697,0.0026050790438012987,0.0026220562388366894,0.008138220370516858,1.0,0.0025221987803989905,0.006170001422944054,0.0021119571978131402,0.0037993051136006486,0.002583538347382754,0.0026266683495871227,0.0023427190102290937,0.0026110017500258795,0.0018351564251451668,0.002535763038885243,0.0026224720512703272,1.8778034310995073e-15,0.0026176301914694645,0.0034514276965644276,0.002663525468877177,0.010828898234850042,0.011370321534215721,1.7060365942338343e-15,0.0024387190059934815,0.007165909356444072,0.002586569240580784,0.006505389574076142,0.0024875313269580087,0.008473348872957588,0.0025934236017755396,0.0021116127209623134,0.002619115056124045,1.3395597040997039e-15
www.luno-nishikawa.jp,0.0026243819050668815,0.0026036179311550874,0.0026397019361486234,0.0031366520276314763,0.004856324276997295,0.010603182509157335,0.002629115650743771,0.002658923960093498,0.004103485266478711,0.008114414951869778,0.010785513720411938,0.0086863810904935,1.8135044052861104e-15,0.002627304535301638,1.0295509858065854e-15,0.004050616749934974,6.176250733103644e-15,0.010120850004239453,0.010287757786782007,0.009275728884242088,7.269651834941667e-16,0.00830373036448055,0.010344330453956715,0.010239691191774081,0.008070073773911142,0.0054658759955735076,0.010494049420798653,0.0023928250163830628,3.087011621419674e-16,0.00265815151351814,0.0030560262810859634,0.002636434528595003,7.013772594389893e-16,0.0024719928949858984,0.013403556374065309,0.0019233548846583272,0.009269291230596086,0.010748292280486075,0.0026612453501455692,0.0025221987803989905,1.0,0.0022401104707819946,0.0024709562414169683,0.001970751005671568,0.00586401210677419,0.006844951478643701,0.003005505101131668,0.00597338970657158,0.001896572172039552,0.017530135374779685,0.005128950866805981,1.8778034310995073e-15,0.007987127991371586,0.0018862375016504757,0.008414454562034721,0.002532996819187908,0.0025898633351656175,1.7060365942338343e-15,0.008804110974591843,0.002279624044360806,0.005673902377923752,0.0022778391740470904,0.003556120970676407,0.0026834320342461696,0.010573786467426235,0.002469165984367593,0.008843619996933933,1.3395597040997039e-15
www.mmtec.co.jp,0.004750338000838556,0.0044306640997620874,0.003741027873358332,0.0021659263676502144,0.002093791122970821,0.002291965256232997,0.0037515566082218284,0.004011033497033692,0.0025905777006054874,0.0022940618589854414,0.0022622113363265453,0.0023060625980618173,1.8135044052861104e-15,0.003733013070055745,1.0295509858065854e-15,0.0024852430230126827,6.176250733103644e-15,0.0023093391958586614,0.0022755977352712574,0.002354921870800811,7.269651834941667e-16,0.0024055955301032416,0.002344279995605066,0.002370168582625605,0.0024153883054092093,0.0025262459708415464,0.002433711132673534,0.0056868980511464405,3.087011621419674e-16,0.004817548785806674,0.002461176430292685,0.00493043881787772,7.013772594389893e-16,0.0021814580079754053,0.0023090676686876263,0.005241093041276206,0.0024080902842936866,0.0023717182995950407,0.004238358177742711,0.006170001422944054,0.0022401104707819946,1.0,0.0021774273662997635,0.0035398508296640117,0.0024642909150054183,0.0023840567423820676,0.00255245297726553,0.002590394697002538,0.001989616550151207,0.002260617563892665,0.0024862438594690987,1.8778034310995073e-15,0.0023832286291776347,0.0031775762188475925,0.0024255019876226742,0.006183517377368956,0.00585753222596578,1.7060365942338343e-15,0.0021537543023438734,0.005530211369611223,0.0025190038509816594,0.004897173810166406,0.002628632927143065,0.004435038804727559,0.0023201668362589013,0.0021788824551417507,0.0023619632692689,1.3395597040997039e-15
www.moussepuff.jp,0.0020206110922795805,0.001952897352422362,0.001807350477748149,0.005246819120952719,0.002387616584420392,0.002611269491117505,0.0018201329005650049,0.001866381204847878,0.004052854085853045,0.0026815933150213574,0.0025174589197175037,0.0026562985081669327,1.8135044052861104e-15,0.0018075042725226684,1.0295509858065854e-15,0.004502073445888686,6.176250733103644e-15,0.002571588741673382,0.0025145449197389725,0.002792465941417944,7.269651834941667e-16,0.002674151446512119,0.0027231742460198972,0.0027736923671880555,0.002977089875564352,0.0034649149661452,0.0029499554906402587,0.0021478614468330966,3.087011621419674e-16,0.0019356114171862043,0.009256456157317959,0.001974280650272927,7.013772594389893e-16,0.04813774341867997,0.002588671140657591,0.0024948857369601497,0.002941482731527509,0.0027761350097800096,0.0019041425191218375,0.0021119571978131402,0.0024709562414169683,0.0021774273662997635,1.0,0.00249870088884948,0.0028482610301057906,0.0034724742983531878,0.005338775088142084,0.003266049719671876,0.003426008496863949,0.0025115219009668056,0.0039123378170833525,1.8778034310995073e-15,0.003121607468102448,0.002210038053542713,0.002910221949797205,0.0021083039725057775,0.002024732171485412,1.7060365942338343e-15,0.002315978121932824,0.0023303488001990952,0.003542636232011793,0.0023943439865681823,0.004682821593981916,0.0019284112403368187,0.0026396189501905706,0.07182438544168726,0.0028907910117189086,1.3395597040997039e-15
www.mpuni.co.jp,0.0035435289520518486,0.0031847133757961785,0.002677359333121084,0.0025251637376564546,0.0020379096556873695,0.0020445914034159522,0.0027528837956978746,0.002906693459376686,0.0023523733858756305,0.002081320157401069,0.0020162398989431343,0.0020334254052169305,1.8135044052861104e-15,0.0026995310944146604,1.0295509858065854e-15,0.002406286575016727,6.176250733103644e-15,0.0020142880388949007,0.0019853255337253612,0.002115539349879202,7.269651834941667e-16,0.0020285104703863257,0.002076606479846462,0.002081469248651886,0.0021672972730600896,0.002287387300590793,0.0021416474839515798,0.004117642766783004,3.087011621419674e-16,0.0030146142285731037,0.0024661307128652893,0.0033097294181613007,7.013772594389893e-16,0.002498224013648397,0.0020371933996700853,0.004718035984523367,0.002125948356846543,0.0021067748901562283,0.0030505586229850855,0.0037993051136006486,0.001970751005671568,0.0035398508296640117,0.00249870088884948,1.0,0.0021083697132535414,0.002289375124569194,0.002328581316009223,0.002160180698644895,0.0020630908717976524,0.0020120846779719368,0.002366805760504761,1.8778034310995073e-15,0.002200851434453906,0.003881798484519534,0.002133805689341872,0.0036575894717135104,0.0034960102898706153,1.7060365942338343e-15,0.0019088845876818967,0.00468034743418874,0.002263942220319855,0.006416628456547133,0.0023510957312749448,0.0031480598856232335,0.0020453840924813836,0.0025000234965721273,0.002107140441205333,1.3395597040997039e-15
www.nemuri-soudan.jp,0.002537366531193647,0.0024669204611257878,0.0024231381273473918,0.0035298775756310062,0.005299513572169732,0.006203718983370469,0.0024266757733940234,0.0024778971163589582,0.005857229009414968,0.006321219272422905,0.006331411477466792,0.00576111472748674,1.8135044052861104e-15,0.0024138218748738986,1.0295509858065854e-15,0.005334267746693453,6.176250733103644e-15,0.00607082248566575,0.005903038734799079,0.0074430837492254435,7.269651834941667e-16,0.007302013942334943,0.006472253118019526,0.00644325050724468,0.007887088024053716,0.007827682902366316,0.00806055342424363,0.0025243731344076702,3.087011621419674e-16,0.00253180012103807,0.0037025059236505046,0.002575544920916941,7.013772594389893e-16,0.0028532679479341427,0.006528512793041492,0.0021533939575389114,0.005961311801711915,0.007712801419165193,0.0025140907703695074,0.002583538347382754,0.00586401210677419,0.0024642909150054183,0.0028482610301057906,0.0021083697132535414,1.0,0.005898182174996237,0.004057977176329474,0.006443115896806828,0.002300154597636505,0.006746685849957459,0.0062560277917370795,1.8778034310995073e-15,0.006462858974637022,0.0020489389415616855,0.007282482632514701,0.0025659806762679096,0.0026060101256344757,1.7060365942338343e-15,0.00475254752504249,0.002474761168972965,0.00559520360637382,0.002334208143297269,0.004626791065456321,0.002533355344938014,0.006698512102655748,0.0028493623761603882,0.005895397662245989,1.3395597040997039e-15
www.nishikawa1566.com,0.002676859142169469,0.002619043004338948,0.002545454714178557,0.0048173802686630315,0.004688144020270503,0.00821398887689386,0.0025458599173867123,0.0026147217971054107,0.005478563119369456,0.008679777066790913,0.007648423069153721,0.00886006483316526,1.8135044052861104e-15,0.0025443310823277084,1.0295509858065854e-15,0.006447157891681371,6.176250733103644e-15,0.007810818473232312,0.007239105392207279,0.008961430240215392,7.269651834941667e-16,0.007575757575757576,0.008374486705115916,0.008483798839730043,0.009200138913127641,0.00822967981325979,0.008837346252221146,0.002553520644254971,3.087011621419674e-16,0.002623856505383426,0.004482992085290181,0.0026269136807033195,7.013772594389893e-16,0.003499531642055653,0.008373006399381353,0.002184397795616457,0.009043143187675672,0.008512270796975476,0.002636517214300417,0.0026266683495871227,0.006844951478643701,0.0023840567423820676,0.0034724742983531878,0.002289375124569194,0.005898182174996237,1.0,0.0040812230494394145,0.006891932255664423,0.0022541439928697457,0.00708305468321923,0.007267550123498762,1.8778034310995073e-15,0.010674380356952855,0.0020917429004967667,0.008383979342558556,0.0026351584817730753,0.002635525499433627,1.7060365942338343e-15,0.00589983412329555,0.0024840589805550616,0.007728338090872095,0.002587697723158454,0.004795678136407559,0.0026393055183629825,0.008025932336749133,0.003485594734838958,0.01020408163265306,1.3395597040997039e-15
www.nishikawasangyo.co.jp,0.0022179725812173207,0.0021281809911696406,0.0019838804934447316,0.004098602602952725,0.0028566050289520663,0.0031607488367894525,0.0019840956786267333,0.002057818340956589,0.0074364456988831075,0.0033075308534948273,0.0030505301483016467,0.0032206496192976396,1.8135044052861104e-15,0.0019818650712282453,1.0295509858065854e-15,0.006328348629738518,6.176250733103644e-15,0.003167501814480509,0.0030666453939475194,0.003479068760219888,7.269651834941667e-16,0.0034503349053207964,0.003381671811933967,0.003484044670078433,0.0038613505903416366,0.004459378396654825,0.003793346140392509,0.0023593326213371965,3.087011621419674e-16,0.002149481882564381,0.009648770466138814,0.0021892819181014876,7.013772594389893e-16,0.00544003584694441,0.0032138010981554283,0.0026260598620126635,0.0036336641094123334,0.0035378938471867143,0.002100250565462599,0.0023427190102290937,0.003005505101131668,0.00255245297726553,0.005338775088142084,0.002328581316009223,0.004057977176329474,0.0040812230494394145,1.0,0.0048447989671608705,0.003708916101489517,0.0031073642829114816,0.005329315247550744,1.8778034310995073e-15,0.003752670081271686,0.002233263919670574,0.003743026503995915,0.00234942359193768,0.002299118510310302,1.7060365942338343e-15,0.0027226377975898626,0.002489965242299401,0.004802898060798252,0.0024062446765391148,0.010137122361246687,0.002120743797955731,0.0032311912118501017,0.005387707742229209,0.003529701036079188,1.3395597040997039e-15
www.nissay-it.co.jp,0.0025988796544009923,0.0025555596043207846,0.002441449721999376,0.00356729834809349,0.003754501515446444,0.005985325748130221,0.0024248085380641315,0.0024784845280021272,0.007067359992451131,0.00565243987984478,0.00585238395219853,0.00646055076292008,1.8135044052861104e-15,0.002439017117855946,1.0295509858065854e-15,0.006684034977817903,6.176250733103644e-15,0.006301611440036553,0.005852283141571126,0.006658478975141412,7.269651834941667e-16,0.006898038531719672,0.006916288855118969,0.007374663592683116,0.0067322012740416185,0.006867505613940463,0.008611012592108976,0.002476601712280615,3.087011621419674e-16,0.0025577628194488403,0.00468710911736173,0.002581931977294237,7.013772594389893e-16,0.003274523862708589,0.006252089296221518,0.002264710192324497,0.008288472797007907,0.007240634393804649,0.002490832359121653,0.0026110017500258795,0.00597338970657158,0.002590394697002538,0.003266049719671876,0.002160180698644895,0.006443115896806828,0.006891932255664423,0.0048447989671608705,1.0,0.00237013521701208,0.0059915911864373474,0.007032425858635093,1.8778034310995073e-15,0.007836398794942369,0.0019823566419758893,0.00795268234689915,0.0026083288647903305,0.0026065870106060486,1.7060365942338343e-15,0.00490385581307058,0.002461490337204909,0.012731792441571571,0.002440800801260703,0.006710648663868399,0.0025225768748349036,0.006134504713248336,0.003267221288524446,0.007901965901330014,1.3395597040997039e-15
