site_host,career.connecty.co.jp,dashboardcms-test.connecty.co.jp,docs.cmsod.jp,lottecityhotel.jp,msg.dlt-spl.co.jp,real.dic-estate.co.jp,site1.demo.cmsod.jp,site3.demo.cmsod.jp,sports.dunlop.co.jp,www.afit.jp,www.buonanotte.jp,www.cellseed.com,www.connecty.co.jp,www.daiken-ad.com,www.daiken.jp,www.dcm-hldgs.co.jp,www.dic-color.com,www.dic-decor.co.jp,www.dic-ep.co.jp,www.dic-estate.co.jp,www.dic-global.com,www.dic-graphics.co.jp,www.dic-kako.co.jp,www.dic-material.co.jp,www.dic-plas.co.jp,www.dic200.com,www.difaren.com,www.digisystem.com,www.dlt-spl.co.jp,www.doutor.co.jp,www.fuwapple.jp,www.global.jcb,www.ibanez.com,www.imabarigauze.jp,www.ishimakura.jp,www.jeol.co.jp,www.kuroda-electric.co.jp,www.lemonadestand-pa.jp,www.lotte-isf.or.jp,www.lotte.co.jp,www.luno-nishikawa.jp,www.mmtec.co.jp,www.moussepuff.jp,www.mpuni.co.jp,www.nemuri-soudan.jp,www.nishikawa1566.com,www.nishikawasangyo.co.jp,www.nissay-it.co.jp,www.nisshin.com,www.order-makura.jp,www.paris-miki.co.jp,www.pokkasapporo-fb.jp,www.recomm.co.jp,www.sangetsu.co.jp,www.separel.com,www.shimachu.co.jp,www.shop-salon.jp,www.tama.com,www.tamamarching.com,www.thermos.jp,www.tobishima.co.jp,www.tokyoinst.co.jp,www.ushio.co.jp,www.ushio.com.tw,www.ushiomedical.com,www.watairo.jp,www.with-lemon.jp,www.yamano-music.co.jp
www.dic-global.com,0.500000000000087,0.5000000000001181,0.5000000000001332,0.500000000000129,0.5000000000001431,0.5000000000001605,0.500000000000132,0.5000000000001172,0.5000000000001379,0.5000000000001575,0.5000000000001594,0.5000000000001615,0.8535533905932737,0.5000000000001439,1.0,0.5000000000001391,1.0,0.5000000000001614,0.5000000000001615,0.5000000000001585,1.0,0.5000000000001585,0.5000000000001593,0.5000000000001584,0.5000000000001542,0.5000000000001502,0.5000000000001561,0.5000000000000602,1.0,0.5000000000000954,0.5000000000001287,0.5000000000000969,1.0,0.5000000000001183,0.5000000000001598,0.5000000000000362,0.5000000000001569,0.5000000000001571,0.5000000000000995,0.500000000000073,0.5000000000001583,0.5000000000000502,0.5000000000001182,0.5000000000000347,0.5000000000001481,0.5000000000001538,0.500000000000127,0.5000000000001495,0.5000000000001017,0.5000000000001571,0.5000000000001433,1.0,0.5000000000001554,0.5000000000000315,0.5000000000001568,0.5000000000000702,0.500000000000077,1.0,0.500000000000161,0.5000000000000494,0.5000000000001484,0.5000000000000523,0.5000000000001348,0.5000000000001013,0.5000000000001602,0.5000000000001183,0.5000000000001593,1.0
www.dic-graphics.co.jp,0.8060383831723006,0.8964357549077415,0.9056048290356764,0.9198101661370182,0.952718804394481,0.99083529130027,0.8911394371211669,0.8772024500858848,0.9558135569437118,0.9851099546832448,0.990207080454619,0.9901165923757802,0.500000000000413,0.9284115116175105,0.5000000000002347,0.9543415198422309,0.5000000000014342,0.993159640859109,0.9922661122129981,0.9921076825657131,0.5000000000001585,1.0,0.9918317240345746,0.9908688700494843,0.9857563095640567,0.9855056719312025,0.9890659358252223,0.7440825964183123,0.5000000000000723,0.834755375256762,0.9313226777395485,0.8341266704426815,0.500000000000152,0.900466440649971,0.9907318155477168,0.6820655507572161,0.9867566815392779,0.9865885901704154,0.8268951191667773,0.7803996419701135,0.9829406004255942,0.7312770270456699,0.899785333599916,0.6635494668121376,0.9805821455372443,0.9805291474917199,0.9338132753867343,0.9777574213428615,0.8662327038149733,0.9823804508824987,0.9634325681209901,0.5000000000004455,0.9796397866864686,0.6627714904155678,0.9908939320413251,0.7676585778514611,0.7924963386553198,0.5000000000003704,0.984484405056442,0.7137438406753362,0.9709189773599642,0.7071531341355289,0.9485394215760246,0.8524393682352303,0.9931457075497481,0.9001096684241923,0.987606039786115,0.5000000000001125
www.dic-kako.co.jp,0.8064572752702095,0.8918900579893927,0.8830387044999064,0.9319018819603471,0.9575727947585915,0.9973657430189216,0.8829966224465842,0.8683265750709939,0.9626398015550602,0.9909568183930826,0.9933764605499176,0.992103959194829,0.5000000000004186,0.9129238406566866,0.5000000000002369,0.9599487602958163,0.5000000000014577,0.9967950906778709,0.9962002203232854,0.9985417073496687,0.5000000000001593,0.9918317240345746,1.0,0.998548576181042,0.9920104732418678,0.9796278576548771,0.9957193513245717,0.7492012354288622,0.5000000000000735,0.8036997247899011,0.9329552349709085,0.8436428815987655,0.5000000000001537,0.9049298115247436,0.9950071128113465,0.6795334985496574,0.9892917019641769,0.9947980902176876,0.8151608002019279,0.7731241851733575,0.9889512917025935,0.7075833749730303,0.9046559275455379,0.6740667423233306,0.9750575066614533,0.984213564640676,0.9309996080222247,0.9780303713654128,0.8735253362111344,0.988656869211324,0.9727972326387745,0.5000000000004489,0.990252585207269,0.6737639512277762,0.9979273799108015,0.7672375312685139,0.781415244968278,0.5000000000003745,0.9906694460650142,0.7218295355931885,0.9738813839362961,0.7095274929945321,0.9507015117573006,0.8457763381398307,0.9973375162684472,0.9047854438596847,0.9904022282256111,0.5000000000001134
www.dic-material.co.jp,0.807014275065707,0.8961995652217442,0.8945135787939431,0.9343104774059448,0.9559297364797095,0.9964412147084865,0.8820111659356948,0.8785108811031803,0.9643905990925268,0.9887496870959582,0.9907048888928164,0.9900073337328847,0.5000000000004174,0.9144321337362855,0.5000000000002376,0.9607340783596703,0.5000000000014585,0.995433007741358,0.9945516398578982,0.9969900595657099,0.5000000000001584,0.9908688700494843,0.998548576181042,1.0,0.9930905281691436,0.9793718274258394,0.9961748548032715,0.7548860900018227,0.5000000000000736,0.8133750864843383,0.9372092764883739,0.8490218181874185,0.5000000000001528,0.9083966619151027,0.9924310101138394,0.6878182324164248,0.9915291451922115,0.9932208554122437,0.8210142604756844,0.7815840340917715,0.9887563707253785,0.7178599734230305,0.9087718481620206,0.6778797069234208,0.9747448926147209,0.9845975864150908,0.9356299074900603,0.9807817441166136,0.8801991948801428,0.9866340749309284,0.9746542102017579,0.5000000000004492,0.9887494189413317,0.6821193798572524,0.9972182411337713,0.7747721234343699,0.7859900746770243,0.5000000000003729,0.9879783922795855,0.7279110512452369,0.9736951641189882,0.7165801256679829,0.9548769195092695,0.8545078920707638,0.9953850624962646,0.9083806088826323,0.9908770743310071,0.5000000000001201
www.dic-plas.co.jp,0.8375666588882993,0.900502164165717,0.8960358836364757,0.9520662702870671,0.9655094782894038,0.991506340967593,0.8976104196554477,0.9000753755819846,0.9746274762430445,0.9897671799555652,0.9848024579392405,0.981637425161652,0.5000000000004196,0.9163417739820012,0.5000000000002371,0.967458458799379,0.5000000000014778,0.9872753639872387,0.9854976276695915,0.9943065867464886,0.5000000000001542,0.9857563095640567,0.9920104732418678,0.9930905281691436,1.0,0.9846723632249452,0.9950479145868529,0.7982703566549039,0.5000000000000744,0.8411079327192422,0.9475031615701717,0.8801333951417496,0.5000000000001484,0.9227694981227278,0.9900970766172996,0.7270803333478547,0.9857682635849196,0.9944671462929775,0.8602506633420133,0.81278667125751,0.9824956147822453,0.7464682697820767,0.9224655849613974,0.7155090701912385,0.9832808171651197,0.9869728652395792,0.9487489857771987,0.9765470664514424,0.9076602845950965,0.9866551721486622,0.985261825487822,0.5000000000004556,0.9881787055333666,0.731146214526868,0.9933726214017524,0.8178254530031451,0.8277265013459405,0.5000000000003625,0.9731471104463334,0.7700464951987265,0.9727951736750584,0.754041910414047,0.9614268350589111,0.8913125011691376,0.990933610484658,0.9224873705785054,0.9819862146386733,0.5000000000001434
www.dic200.com,0.8563645620076028,0.9350070820726153,0.8973962895768781,0.9560163078537283,0.9542289351483448,0.9765796164383191,0.9067436993181341,0.8894826851479205,0.9755794780472766,0.9754539529246629,0.9717708502461166,0.974680186903188,0.5000000000004178,0.9220834127373971,0.5000000000002357,0.973253346614416,0.5000000000014543,0.9758612630265877,0.9718029021991768,0.9838594420979307,0.5000000000001502,0.9855056719312025,0.9796278576548771,0.9793718274258394,0.9846723632249452,1.0,0.9854803417029425,0.8183282152044347,0.5000000000000747,0.8690356643798067,0.9656187942120349,0.8839477485208579,0.5000000000001441,0.9455711483785098,0.9761263224298997,0.7641534099615866,0.982309379898752,0.9792174330637107,0.8614814100609056,0.8471511430771925,0.9637116276841846,0.792158877034345,0.9456146643019159,0.7595164711974188,0.9831588991214835,0.9844073192883404,0.9624502661086074,0.9779342324546912,0.9193022713965588,0.9677292052782416,0.981387398373986,0.5000000000004623,0.9798297800142403,0.7405882403407347,0.9859737048809283,0.8265970201139314,0.8464589736083084,0.5000000000003505,0.9556344380912496,0.7913560818144472,0.9783480874712274,0.7924562293110016,0.9726698041052806,0.8938499918586986,0.9803676749069861,0.9455885087899758,0.9795446853797632,0.5000000000001744
www.difaren.com,0.8341489775877653,0.9045460876695977,0.8908206733337964,0.9435525182826732,0.9577870400707462,0.9925817187038128,0.891324351292695,0.8813222518589303,0.9745517450506221,0.9862196876008213,0.9883612515061347,0.9854801795169086,0.5000000000004223,0.9129926128197703,0.5000000000002376,0.9682312885441772,0.5000000000014718,0.9905390318718806,0.98898393349866,0.9956430662425353,0.5000000000001561,0.9890659358252223,0.9957193513245717,0.9961748548032715,0.9950479145868529,0.9854803417029425,1.0,0.777777562974868,0.5000000000000746,0.8366425694272632,0.9478818812779662,0.8732909247941352,0.5000000000001507,0.9208914604214847,0.9920430478165124,0.7159125193728328,0.9916677944530639,0.996767754552946,0.8397864048428361,0.8061820372933759,0.9895361794889748,0.7450473828237888,0.9211693127539733,0.7038952932459115,0.9841232656743111,0.9858083171656921,0.9469766989207912,0.9859683892071538,0.895471089701705,0.9902273728424353,0.9843004725897522,0.5000000000004594,0.9929835645244125,0.7045768920486155,0.996929537756909,0.8028452730080938,0.8140329913919013,0.5000000000003679,0.9785168368314325,0.7582215767010955,0.9818383686832208,0.7429148685174669,0.9635691470363825,0.8766358473601819,0.9938063460217887,0.9208745254164254,0.9890517661967417,0.5000000000001413
www.digisystem.com,0.8644020831504263,0.8484002721103332,0.7334093021661804,0.8712103288013298,0.7665349845846714,0.7365978814277214,0.7916913697694293,0.8464922619607609,0.863060006348676,0.7725563663682706,0.7209087940391105,0.7264129718635355,0.5000000000002501,0.7495018980972307,0.5000000000001376,0.8334424236676914,0.5000000000010072,0.7257203897428557,0.7149352472684452,0.7634813328045207,0.5000000000000602,0.7440825964183123,0.7492012354288622,0.7548860900018227,0.7982703566549039,0.8183282152044347,0.777777562974868,1.0,0.5000000000000527,0.8358658135502275,0.8711852964186293,0.9549604093274229,0.5000000000000566,0.8800534618596134,0.7347224910151924,0.9356612044690076,0.7454170518346275,0.7693121902553315,0.859066532936335,0.9559886138831605,0.710732545371283,0.9056253628961861,0.8792681678182747,0.8995175785772636,0.8017664796186348,0.7854428328195135,0.8813304125889285,0.7844266710413507,0.9501296518578274,0.7313588057688373,0.8509923786943541,0.500000000000329,0.7794174522095997,0.9611831800548073,0.7754710292232685,0.9444404397890711,0.920124897035584,0.5000000000001382,0.669053763424485,0.9649018701018258,0.791400095579696,0.9234919772840471,0.8659808023723332,0.9033368119162886,0.7418127891538727,0.8796983032155509,0.7397586901309487,0.5000000000002909
www.dlt-spl.co.jp,0.5000000000000587,0.5000000000000695,0.5000000000000555,0.5000000000000718,0.5000000000000685,0.500000000000072,0.5000000000000565,0.5000000000000587,0.5000000000000765,0.500000000000072,0.5000000000000712,0.5000000000000715,0.8535533905932737,0.5000000000000602,1.0,0.500000000000076,1.0,0.5000000000000718,0.500000000000071,0.5000000000000738,1.0,0.5000000000000723,0.5000000000000735,0.5000000000000736,0.5000000000000744,0.5000000000000747,0.5000000000000746,0.5000000000000527,1.0,0.5000000000000524,0.5000000000000743,0.5000000000000633,1.0,0.5000000000000715,0.5000000000000718,0.5000000000000472,0.5000000000000732,0.5000000000000737,0.5000000000000526,0.5000000000000554,0.5000000000000699,0.5000000000000487,0.5000000000000714,0.5000000000000444,0.5000000000000736,0.500000000000074,0.5000000000000745,0.500000000000075,0.5000000000000693,0.5000000000000709,0.5000000000000758,1.0,0.5000000000000745,0.5000000000000413,0.5000000000000748,0.5000000000000548,0.5000000000000554,1.0,0.5000000000000684,0.5000000000000511,0.5000000000000746,0.5000000000000476,0.5000000000000757,0.5000000000000592,0.5000000000000723,0.5000000000000715,0.5000000000000728,1.0
www.doutor.co.jp,0.8795680644533005,0.8537436027467159,0.907941115432538,0.8492164885448139,0.8083379908720679,0.8013757824272911,0.8839101724000358,0.9222119579967691,0.8555581776465253,0.8228742052464413,0.7976837455688349,0.8140470457325713,0.5000000000002914,0.8829419237421379,0.5000000000001648,0.8431572361556011,0.5000000000010397,0.8023718435847518,0.7934885764460406,0.8095975934811344,0.5000000000000954,0.834755375256762,0.8036997247899011,0.8133750864843383,0.8411079327192422,0.8690356643798067,0.8366425694272632,0.8358658135502275,0.5000000000000524,1.0,0.8779246286057198,0.881567033287292,0.5000000000000875,0.864542968682765,0.8226532655099585,0.832185812678377,0.8426683031025487,0.8256605895389717,0.9568089583008365,0.9070066972226769,0.8237922417322959,0.8802075914056725,0.8629968388372227,0.7622866064927802,0.8566092049337253,0.852668683800371,0.88732851982204,0.8600644604602294,0.8640463579798017,0.8259045891520981,0.8703567795102187,0.5000000000003495,0.8291589850521128,0.7841252423861564,0.8190424230328794,0.9115707404733236,0.9356059209185804,0.5000000000002198,0.7557926643536335,0.8320610560182617,0.865946751752762,0.859355445481427,0.8708733258288602,0.9556608394970398,0.8095477045845796,0.863172830094227,0.8333665419397323,0.5000000000002247
www.fuwapple.jp,0.90667837232307,0.9796235725416423,0.8574107976119947,0.9703210370728136,0.8910145929554734,0.9222255150351271,0.8597083741366583,0.8817728079011916,0.979890015824951,0.9250294568120838,0.9119162522992221,0.9255475371250362,0.5000000000003983,0.8788027183911717,0.500000000000224,0.9813302851778183,0.5000000000014082,0.9208984015016152,0.9151752438145817,0.9364170919185548,0.5000000000001287,0.9313226777395485,0.9329552349709085,0.9372092764883739,0.9475031615701717,0.9656187942120349,0.9478818812779662,0.8711852964186293,0.5000000000000743,0.8779246286057198,0.9999999999999999,0.9153912631524633,0.5000000000001233,0.9936030736363921,0.921625708337148,0.8704005767628957,0.9473604016620508,0.9356566711877826,0.8573890144027054,0.8947789278740446,0.9093079924445417,0.8645661048975006,0.9936275149608796,0.8511312635624175,0.9403831622496895,0.9623743642239513,0.9919692145001135,0.9651193370866595,0.9622817794513534,0.9125898334947788,0.9742192485170929,0.5000000000004561,0.9506926960443347,0.8180071250575496,0.9460366018292581,0.8899550420681851,0.8832098368718425,0.500000000000301,0.8901195930333985,0.875086359566237,0.9696988272423077,0.8801317118031857,0.9895026717682283,0.8971781179281494,0.9255321698488802,0.993596090980176,0.9419274301027569,0.5000000000002687
www.global.jcb,0.9102096958396488,0.89227857106901,0.8213833390734656,0.9115902776048239,0.8361948823195953,0.8326671944143516,0.861041487558648,0.8999193943884076,0.9279974764841143,0.8604061829493077,0.8234650179737676,0.8310073402590329,0.5000000000003263,0.8386924734289452,0.5000000000001789,0.9038717248345807,0.5000000000012366,0.8247967295804254,0.8154865005379393,0.8535235304827264,0.5000000000000969,0.8341266704426815,0.8436428815987655,0.8490218181874185,0.8801333951417496,0.8839477485208579,0.8732909247941352,0.9549604093274229,0.5000000000000633,0.881567033287292,0.9153912631524633,1.0,0.5000000000000919,0.9094643148648476,0.8352045555671719,0.8987845954977873,0.8429242439457233,0.8711310216019305,0.9001555504551164,0.9503636440758432,0.8262558273081434,0.9002900569626097,0.9086012954429259,0.8499469575840857,0.8891961026856078,0.8675402707877911,0.9285592633318609,0.8845186348756533,0.9550880105896722,0.8430393624937003,0.9240516195986479,0.5000000000004052,0.8808849360774629,0.8863681882510688,0.8650198408646067,0.9515299787331812,0.9337335752912521,0.5000000000002268,0.773882339110137,0.9412046800068354,0.888737273271452,0.8970775066691105,0.9256044523867727,0.9345383278236821,0.8360791109092843,0.9089129008270302,0.8460420610062174,0.5000000000002714
www.ibanez.com,0.500000000000082,0.500000000000112,0.500000000000123,0.500000000000124,0.5000000000001383,0.5000000000001544,0.5000000000001222,0.5000000000001084,0.500000000000133,0.5000000000001508,0.5000000000001534,0.5000000000001543,0.8535533905932737,0.5000000000001329,1.0,0.5000000000001339,1.0,0.500000000000155,0.5000000000001552,0.5000000000001528,1.0,0.500000000000152,0.5000000000001537,0.5000000000001528,0.5000000000001484,0.5000000000001441,0.5000000000001507,0.5000000000000566,1.0,0.5000000000000875,0.5000000000001233,0.5000000000000919,1.0,0.5000000000001135,0.5000000000001535,0.5000000000000336,0.500000000000151,0.5000000000001513,0.5000000000000911,0.500000000000068,0.5000000000001527,0.5000000000000461,0.5000000000001134,0.500000000000034,0.5000000000001424,0.5000000000001471,0.5000000000001216,0.5000000000001437,0.5000000000000978,0.5000000000001513,0.5000000000001381,1.0,0.5000000000001494,0.5000000000000305,0.5000000000001513,0.500000000000065,0.5000000000000715,1.0,0.5000000000001553,0.5000000000000471,0.5000000000001426,0.5000000000000481,0.5000000000001295,0.5000000000000957,0.5000000000001542,0.5000000000001135,0.5000000000001527,1.0
www.imabarigauze.jp,0.9153824024048882,0.9745310725007055,0.8323137705116228,0.9765617418830674,0.8701746145850033,0.8941912002527315,0.8407615809770193,0.871881441010949,0.961026206114792,0.9018786022640899,0.8852714770298399,0.8993636125743109,0.5000000000003844,0.8542550529789015,0.5000000000002149,0.9704753043397438,0.5000000000013473,0.8904170826933898,0.8841465678111518,0.9104684148971963,0.5000000000001183,0.900466440649971,0.9049298115247436,0.9083966619151027,0.9227694981227278,0.9455711483785098,0.9208914604214847,0.8800534618596134,0.5000000000000715,0.864542968682765,0.9936030736363921,0.9094643148648476,0.5000000000001135,1.0,0.8927135474300759,0.8855497050265543,0.9196337168854745,0.9091521212625701,0.8518351791174963,0.8962650770938163,0.8787130077135716,0.8544534435986831,0.999743975836,0.8894464689042099,0.9126304091262941,0.948436356037871,0.9777716748506906,0.9372087556031916,0.9579672696897472,0.8840483452187675,0.9586545407198288,0.5000000000004388,0.9318817553109517,0.8419384840849681,0.9187957830436683,0.8922657922456211,0.876127440267205,0.500000000000277,0.858557753682316,0.8928908570961195,0.9490657949359808,0.9097295348758596,0.9708870587739911,0.8916657346976412,0.8969759334967189,0.9999633324536347,0.9172805760556129,0.5000000000002885
www.ishimakura.jp,0.8143017764278853,0.8784234070233656,0.8924386066003824,0.9251524028004623,0.9643072679825678,0.996011824009437,0.8956713696289635,0.8776312951424134,0.9541613529357997,0.9904961928950405,0.9939672767660452,0.9916282245875329,0.500000000000416,0.9227599784906846,0.5000000000002351,0.9526748052545032,0.5000000000014378,0.995924548642412,0.9945407739720695,0.9942756632900681,0.5000000000001598,0.9907318155477168,0.9950071128113465,0.9924310101138394,0.9900970766172996,0.9761263224298997,0.9920430478165124,0.7347224910151924,0.5000000000000718,0.8226532655099585,0.921625708337148,0.8352045555671719,0.5000000000001535,0.8927135474300759,1.0,0.6661932648137536,0.9894630131140404,0.994196948069705,0.8379627044516743,0.7624060673237898,0.9934797691270708,0.699164807872124,0.891717793489027,0.6625188326143208,0.9754690153182031,0.9841831524494994,0.9219013044790663,0.972719703610939,0.8589240072611907,0.9948413779900731,0.9670128261442046,0.500000000000444,0.9875413439630569,0.6556299171318687,0.9910503445726678,0.7706973891653839,0.7944038992152116,0.5000000000003748,0.989014358362887,0.705050275236877,0.9711292443218353,0.7054167494818864,0.9383224218614101,0.8585774622622164,0.9966611153432806,0.8922300687328177,0.9878746404570717,0.5000000000000999
www.jeol.co.jp,0.8910742896717301,0.8739788295162768,0.675863298937662,0.8275981531150234,0.6833439827314036,0.6596482069417178,0.7057186211776265,0.774866163086452,0.8287300003331253,0.6858370544063042,0.646088665414067,0.6655686169260008,0.500000000000208,0.6861366953188637,0.5000000000001172,0.8183824283819744,0.5000000000008443,0.6559139724313399,0.6427274914919994,0.6897810709734044,0.5000000000000362,0.6820655507572161,0.6795334985496574,0.6878182324164248,0.7270803333478547,0.7641534099615866,0.7159125193728328,0.9356612044690076,0.5000000000000472,0.832185812678377,0.8704005767628957,0.8987845954977873,0.5000000000000336,0.8855497050265543,0.6661932648137536,1.0,0.7054093305658851,0.7000544203092297,0.8126586741055253,0.9390287189194508,0.6456492882410575,0.9531429990296576,0.8846151603573867,0.9311264635090009,0.7419053209903547,0.7380589392062578,0.8757114231330477,0.7655736993044373,0.9287950626460991,0.6634605580128988,0.8041328746058616,0.5000000000002933,0.7253310858004292,0.9094236403010837,0.7117509074130037,0.9471698276265417,0.9213481899761661,0.5000000000000835,0.5970916346005097,0.9635300037476895,0.7734202663699755,0.9402958663766521,0.8520863095400146,0.8435140568167696,0.6655851779436212,0.8851508958201924,0.6921895235108264,0.5000000000003633
www.kuroda-electric.co.jp,0.8257827333123047,0.9154140165887035,0.9044177894490308,0.9341466091600839,0.9478433474965787,0.9895102789741115,0.8958738911266326,0.8729950558176041,0.961838529334258,0.976106265646572,0.9812859093860404,0.986742392375922,0.5000000000004174,0.9234008931088129,0.500000000000237,0.9621806072677026,0.5000000000014302,0.9904063112003185,0.9874784519038596,0.9875690507316376,0.5000000000001569,0.9867566815392779,0.9892917019641769,0.9915291451922115,0.9857682635849196,0.982309379898752,0.9916677944530639,0.7454170518346275,0.5000000000000732,0.8426683031025487,0.9473604016620508,0.8429242439457233,0.500000000000151,0.9196337168854745,0.9894630131140404,0.7054093305658851,1.0,0.9859149528955932,0.835459480126943,0.7874404688342169,0.986505009734977,0.7374616502967241,0.9206849279567577,0.6985620548876634,0.9701678314747858,0.9864561150505046,0.941212516011249,0.9848131994843067,0.8781962416049012,0.9828529354662707,0.9712098679915112,0.5000000000004509,0.9852545347945463,0.6675135365552688,0.988856273699622,0.7837201086701286,0.8027777725858635,0.5000000000003685,0.9794885300962057,0.7243329702112803,0.9813186472815263,0.7419427535060742,0.9582839524729773,0.8628769466470378,0.9894203621779174,0.9198570032331825,0.9926058091740955,0.500000000000135
www.lemonadestand-pa.jp,0.8369811907126818,0.8922363379389784,0.8868651248473909,0.9388636859961084,0.9600381404927065,0.9934077471963125,0.893550642693367,0.8827921081861481,0.9698700596076772,0.9906173754404943,0.9920906681619723,0.9873755516350395,0.5000000000004213,0.9161593335601221,0.5000000000002365,0.9648134676469253,0.5000000000014703,0.9910298981748931,0.9891586502030895,0.9953778130066628,0.5000000000001571,0.9865885901704154,0.9947980902176876,0.9932208554122437,0.9944671462929775,0.9792174330637107,0.996767754552946,0.7693121902553315,0.5000000000000737,0.8256605895389717,0.9356566711877826,0.8711310216019305,0.5000000000001513,0.9091521212625701,0.994196948069705,0.7000544203092297,0.9859149528955932,1.0,0.8419972441261809,0.7914222665588011,0.9899820947857125,0.7271644123014402,0.9083482850115647,0.6923835015872704,0.9826074553973809,0.9846734437305342,0.9373584985731938,0.979842482271833,0.8844751585847113,0.9937666424923044,0.9805345765715949,0.5000000000004565,0.9942045010875116,0.6937719362447851,0.9941239881995255,0.7962548927747333,0.8095951359409035,0.5000000000003698,0.9800744185777213,0.7473991422879651,0.9784098181916832,0.7313549743954404,0.9541410294995343,0.8712123104398398,0.9936985423594791,0.9087634950296117,0.9873351200708336,0.5000000000001271
www.lotte-isf.or.jp,0.8936096138769252,0.8225929150517688,0.9013320710331196,0.8762918850766693,0.8611396169695227,0.817650925048027,0.9089917936945637,0.9613395870883927,0.8561861558779407,0.8538766888431482,0.809823482550232,0.8260800560805347,0.5000000000002979,0.8947610334863205,0.50000000000017,0.8466600770987602,0.5000000000010809,0.812409664962384,0.8031051315735408,0.8253907817751774,0.5000000000000995,0.8268951191667773,0.8151608002019279,0.8210142604756844,0.8602506633420133,0.8614814100609056,0.8397864048428361,0.859066532936335,0.5000000000000526,0.9568089583008365,0.8573890144027054,0.9001555504551164,0.5000000000000911,0.8518351791174963,0.8379627044516743,0.8126586741055253,0.835459480126943,0.8419972441261809,1.0,0.9035672159456223,0.8312295067730104,0.8155749329934677,0.8487121592457465,0.7758905498199016,0.8571693330368355,0.8651739362015447,0.8679118025392651,0.8398863708967448,0.8735885804873316,0.8436732074236389,0.8824380558530576,0.5000000000003483,0.8438331788192919,0.8062024809568253,0.8261562499503083,0.9232945860513866,0.9474005638190577,0.5000000000002287,0.7660092874206463,0.8414861369531735,0.8537799387204661,0.8587162137603979,0.8544268173808307,0.9642861676469242,0.8189419137749968,0.8499034940378227,0.8353371161919474,0.5000000000002043
www.lotte.co.jp,0.9044301043537523,0.8830541076769673,0.8070211719239214,0.8739460923578274,0.7938062224170599,0.7565642018670983,0.8217110802233474,0.8823102460754619,0.8746656618767447,0.791665838697049,0.7462541716071214,0.7631499337628938,0.5000000000002726,0.8040225068775615,0.500000000000156,0.8581171339472575,0.5000000000010517,0.7529991668135951,0.7417628574428068,0.784750559299384,0.500000000000073,0.7803996419701135,0.7731241851733575,0.7815840340917715,0.81278667125751,0.8471511430771925,0.8061820372933759,0.9559886138831605,0.5000000000000554,0.9070066972226769,0.8947789278740446,0.9503636440758432,0.500000000000068,0.8962650770938163,0.7624060673237898,0.9390287189194508,0.7874404688342169,0.7914222665588011,0.9035672159456223,1.0,0.7523569959609937,0.9301433013932328,0.8960570475471974,0.8846186912847847,0.8313753417731653,0.8152744308043564,0.9055704742303196,0.834310371957439,0.9420096537390779,0.7640612177402232,0.8731625542357527,0.5000000000003535,0.8042328574783779,0.9030939379360995,0.800494960670689,0.9514827343578991,0.9528732756333783,0.5000000000001695,0.6954278881328013,0.9532193418333503,0.8399860504139667,0.9306988229689046,0.8927464559006856,0.9186528835620793,0.7628013829726787,0.8958328386315397,0.788917634077479,0.5000000000003092
www.luno-nishikawa.jp,0.807128794304609,0.8608531123774696,0.8957660283728883,0.9129669377784402,0.9562603012802939,0.9894752477952007,0.8812025069708307,0.8744569779046782,0.9429515904528516,0.9823925016389701,0.9898426235730298,0.9843132432315134,0.5000000000004107,0.9104259656292588,0.5000000000002324,0.9402910741786594,0.5000000000014062,0.9884238566943682,0.9888025229860775,0.9862837659004497,0.5000000000001583,0.9829406004255942,0.9889512917025935,0.9887563707253785,0.9824956147822453,0.9637116276841846,0.9895361794889748,0.710732545371283,0.5000000000000699,0.8237922417322959,0.9093079924445417,0.8262558273081434,0.5000000000001527,0.8787130077135716,0.9934797691270708,0.6456492882410575,0.986505009734977,0.9899820947857125,0.8312295067730104,0.7523569959609937,1.0,0.6828214365841284,0.8786559598361716,0.6429463917537492,0.969137001838986,0.9760394537613357,0.9084978785146129,0.969942729073962,0.8399869533568516,0.9962915176855625,0.9622718861791653,0.5000000000004351,0.9821937724354273,0.6427263142481004,0.983494397307393,0.7552967634355379,0.7785474949394054,0.5000000000003739,0.9845991542469674,0.6931532934196771,0.9675753489958984,0.6901203195963131,0.9278563180977761,0.8565397900400012,0.9894241066892013,0.8784247931667614,0.985097083896553,0.5000000000000913
